Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,,,,,,,,,,,,,,
Priority Area,Indicator,Data Years,Region,County,Numerator,Denominator,Percent or Rate,Percent or Rate Unit,Indicator Performance,Concern Level,Quartile Distribution,Region Rate,State Rate,Data Comments,Date Source
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, young adults (aged 18-39 years)",2017-2019,Capital Region,Schenectady,43,2393,1.8,Preventable asthma hospitalization rate per 100,No Change^,High Concern,1.3 - 3.1: Q4,1.3,1.6,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, young adults (aged 18-39 years)",2017-2019,Mohawk Valley,Schoharie,0,364,0,Preventable asthma hospitalization rate per 100,Worsened^,Low Concern,0.0 -< 0.9: Q1 - Q2,0.6,1.6,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, young adults (aged 18-39 years)",2017-2019,Finger Lakes,Schuyler,0,129,0,Preventable asthma hospitalization rate per 100,No Change^,Low Concern,0.0 -< 0.9: Q1 - Q2,1.3,1.6,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, young adults (aged 18-39 years)",2017-2019,Finger Lakes,Seneca,5,309,1.6,Preventable asthma hospitalization rate per 100,Improved^,High Concern,1.3 - 3.1: Q4,1.3,1.6,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, young adults (aged 18-39 years)",2017-2019,Southern Tier,Southern Tier,31,5264,0.6,Preventable asthma hospitalization rate per 100,No Change^,No Distribution,,0.6,1.6,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, young adults (aged 18-39 years)",2017-2019,Tug Hill Seaway,St. Lawrence,9,1570,0.6,Preventable asthma hospitalization rate per 100,Improved^,Low Concern,0.0 -< 0.9: Q1 - Q2,0.6,1.6,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, young adults (aged 18-39 years)",2017-2019,Finger Lakes,Steuben,3,1248,0.2,Preventable asthma hospitalization rate per 100,No Change^,Low Concern,0.0 -< 0.9: Q1 - Q2,1.3,1.6,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, young adults (aged 18-39 years)",2017-2019,Long Island,Suffolk,114,9218,1.2,Preventable asthma hospitalization rate per 100,Improved^,Moderate Concern,0.9 -< 1.3: Q3,1.5,1.6,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, young adults (aged 18-39 years)",2017-2019,Mid-Hudson,Sullivan,8,1693,0.5,Preventable asthma hospitalization rate per 100,Worsened^,Low Concern,0.0 -< 0.9: Q1 - Q2,1.5,1.6,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, young adults (aged 18-39 years)",2017-2019,Southern Tier,Tioga,4,535,0.7,Preventable asthma hospitalization rate per 100,No Change^,Low Concern,0.0 -< 0.9: Q1 - Q2,0.6,1.6,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, young adults (aged 18-39 years)",2017-2019,Southern Tier,Tompkins,6,758,0.8,Preventable asthma hospitalization rate per 100,Worsened^,Low Concern,0.0 -< 0.9: Q1 - Q2,0.6,1.6,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, young adults (aged 18-39 years)",2017-2019,Tug Hill Seaway,Tug Hill Seaway,19,3321,0.6,Preventable asthma hospitalization rate per 100,Worsened^,No Distribution,,0.6,1.6,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, young adults (aged 18-39 years)",2017-2019,Mid-Hudson,Ulster,16,1775,0.9,Preventable asthma hospitalization rate per 100,Worsened^,Moderate Concern,0.9 -< 1.3: Q3,1.5,1.6,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, young adults (aged 18-39 years)",2017-2019,North Country,Warren,4,782,0.5,Preventable asthma hospitalization rate per 100,Worsened^,Low Concern,0.0 -< 0.9: Q1 - Q2,0.7,1.6,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, young adults (aged 18-39 years)",2017-2019,North Country,Washington,9,787,1.1,Preventable asthma hospitalization rate per 100,Worsened^,Moderate Concern,0.9 -< 1.3: Q3,0.7,1.6,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, young adults (aged 18-39 years)",2017-2019,Finger Lakes,Wayne,16,1236,1.3,Preventable asthma hospitalization rate per 100,Worsened^,High Concern,1.3 - 3.1: Q4,1.3,1.6,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, young adults (aged 18-39 years)",2017-2019,Mid-Hudson,Westchester,162,7109,2.3,Preventable asthma hospitalization rate per 100,Improved^,High Concern,1.3 - 3.1: Q4,1.5,1.6,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, young adults (aged 18-39 years)",2017-2019,Western NY,Western NY,178,21101,0.8,Preventable asthma hospitalization rate per 100,Improved^,No Distribution,,0.8,1.6,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, young adults (aged 18-39 years)",2017-2019,Western NY,Wyoming,3,314,1,Preventable asthma hospitalization rate per 100,Improved^,Moderate Concern,0.9 -< 1.3: Q3,0.8,1.6,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, young adults (aged 18-39 years)",2017-2019,Finger Lakes,Yates,1,203,0.5,Preventable asthma hospitalization rate per 100,Improved^,Low Concern,0.0 -< 0.9: Q1 - Q2,1.3,1.6,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, young adults (aged 18-39 years)",2019-2021,Capital Region,Albany,30,2541,1.2,Preventable asthma hospitalization rate per 100,Improved^,High Concern,1.2 - 2.5: Q4,1.2,1.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, young adults (aged 18-39 years)",2019-2021,Western NY,Allegany,2,408,0.5,Preventable asthma hospitalization rate per 100,Worsened^,Low Concern,0.0 -< 0.8: Q1 - Q2,0.6,1.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
