Station ID,Station Name,Description,County,Route,From Milepoint,To Milepoint,Functional Class,Latitude,Longitude,Year,Stat Type,AADT,AAWDT,Single-Unit Truck AADT,Combo-Unit Truck AADT,K-Factor,D-Factor,Station Type
#470505000000,470505,NY14 from Ont/Wayne Co Line to RT 31 LYONS,Wayne,,0,3.32,Rural:Principal Arterial - Other,43.04719,-76.99393,2024,Estimated,4855,,,,0.08,0.54,Short Term
#470506000000,470506,NY14 from RT 31 LYONS to CANAL ST,Wayne,GENEVA ST,3.32,3.64,Urban:Minor Arterial,43.06071,-76.99202,2024,Actual,12399,,412,146,0.08,0.55,Short Term
#470507000000,470507,NY14 from CANAL ST to RT 104,Wayne,,3.64,13.72,Rural:Minor Arterial,43.13774,-76.98721,2024,Actual,1563,,112,64,0.11,0.64,Short Term
#470508000000,470508,NY31 from RT 14 to CR 250 ROSE VALLEY RD,Wayne,,8.99,14.92,Rural:Minor Arterial,43.07781,-76.94405,2024,Actual,4206,,256,22,0.11,0.59,Short Term
#470509000000,470509,NY31 from CR 250 ROSE VALLEY RD to START 31/414 OLAP,Wayne,W GENESEE ST,14.92,16.46,Rural:Minor Arterial,43.08746,-76.88535,2024,Actual,4067,,243,55,0.11,0.57,Short Term
#470511000000,470511,NY31 from START 31/414 OLAP to CR 270 DABOLL RD,Wayne,,16.46,19.11,Rural:Minor Arterial,43.06701,-76.83583,2024,Actual,2072,,,,0.11,0.57,Short Term
#470513000000,470513,NY89 from START 31/89 OLAP to CR 274,Wayne,,4.55,4.97,Rural:Major Collector,43.06949,-76.76023,2024,Estimated,1248,,136,23,0.1,0.54,Short Term
#470514000000,470514,NY89 from CR 274 to BUTLER CTR RD,Wayne,,4.97,11.37,Rural:Major Collector,43.1222,-76.75943,2024,Estimated,1149,,,,0.1,0.63,Short Term
#470515000000,470515,NY89 from Seneca/Wayne Co Line to START 31/89 OLAP,Wayne,,0,1.28,Rural:Major Collector,43.02254,-76.75852,2024,Estimated,575,,,,0.08,0.55,Short Term
#470516000000,470516,NY104 from CR 102 AT FRUITLAND to RT 350 ONTARIO CTR,Wayne,,1.91,3.5,Urban:Principal Arterial - Other,43.22729,-77.31923,2024,Actual,25185,,,,0.08,0.62,Short Term
#470517000000,470517,NY104 from RT 350 ONTARIO CTR to FURNACE RD,Wayne,,3.5,4.7,Urban:Principal Arterial - Other,43.22741,-77.2958,2024,Actual,24057,,,,0.08,0.63,Short Term
#470518000000,470518,NY104 from SALMON CREEK RD to RT 21 WILLIAMSON,Wayne,,8,9.56,Rural:Principal Arterial - Other,43.23328,-77.20677,2024,Estimated,17649,,,,0.09,0.58,Short Term
#470520000000,470520,NY21 from CR 103 WILLIAMSON to RT 104 END RT 21,Wayne,LAKE AVE NY 21,14.21,14.82,Rural:Minor Arterial,43.22711,-77.18611,2024,Estimated,7015,,,,0.09,0.55,Short Term
#470521000000,470521,NY21 from CR 207 WALWORTH MARION RD to CR 103 WILLIAMSON,Wayne,,8.4,14.21,Rural:Minor Arterial,43.17519,-77.18525,2024,Actual,3602,,,,0.1,0.5,Short Term
#470522000000,470522,NY14 from CR 143 to SODUS POINT END RT 14,Wayne,,14.15,19.52,Rural:Minor Arterial,43.23695,-76.98244,2024,Estimated,1300,,,,0.09,0.51,Short Term
#470523000000,470523,NY88 from VILLAGE OF SODUS to RT 104 SODUS END RT 88,Wayne,W MAIN ST,16.4,16.83,Rural:Major Collector,43.23735,-77.07375,2024,Estimated,4155,,199,25,0.11,0.5,Short Term
#470524000000,470524,NY104 from RT 88 to CR 143 OLD RIDGE RD,Wayne,,15.07,17.68,Rural:Principal Arterial - Other,43.23311,-77.04216,2024,Actual,8901,,,,0.08,0.55,Short Term
#470525000000,470525,NY104 from CR 143 OLD RIDGE RD to RT 14,Wayne,,17.68,20.87,Rural:Principal Arterial - Other,43.21594,-77.00352,2024,Actual,7835,,609,376,0.1,0.56,Short Term
#470526000000,3732,NY104 from RT 14 to RT 414 JCT,Wayne,,20.87,24.93,Rural:Principal Arterial - Freeways & Expressways,43.2033,-76.96377,2024,Actual,7728,7606,450,492,0.12,0.69,CCS
#470529000000,470529,NY104 from RT 89 OVER W/CONNECTIONS WOL to CR 163 RIDGE RD,Wayne,,30.14,31.57,Rural:Principal Arterial - Other,43.21926,-76.78457,2024,Actual,5429,,,,0.08,0.51,Short Term
#470530000000,470530,NY104 from RT 414 JCT to RT 89 OVER W/CONNECTIONS WOL,Wayne,,24.93,30.14,Rural:Principal Arterial - Other,43.20588,-76.85581,2024,Estimated,6090,,,,0.08,0.51,Short Term
#470532000000,470532,NY104 from CR 163 RIDGE RD to RTS 370 & 104A,Wayne,,31.57,34.29,Rural:Principal Arterial - Other,43.22885,-76.76571,2024,Estimated,4337,,,,0.08,0.53,Short Term
#470533000000,470533,NY89 from BUTLER CTR RD to RT 104 UNDER END RT 89,Wayne,,11.37,15.22,Rural:Major Collector,43.18141,-76.79563,2024,Estimated,1113,,,,0.09,0.5,Short Term
#470534000000,470534,NY370 from CR 163 RIDGE RD to Wayne/Cayuga Co Line,Wayne,,0.74,2.85,Rural:Principal Arterial - Other,43.21518,-76.72789,2024,Actual,2371,,210,118,0.11,0.55,Short Term
#470536000000,470536,NY104 from RTS 370 & 104A to Wayne/Cayuga Co Line,Wayne,,34.29,35.38,Rural:Principal Arterial - Other,43.23896,-76.71467,2024,Estimated,3180,,,,0.08,0.55,Short Term
#470537000000,470537,NY104A from SOUTH ST to CAYUGA CO LINE,Wayne,,1.21,5.4,Rural:Major Collector,43.27792,-76.72523,2024,Estimated,1571,,,,0.1,0.59,Short Term
#470538000000,4780,NY104A from RTS 104 370 to SOUTH ST,Wayne,,0,1.21,Rural:Major Collector,43.235243,-76.730931,2024,Actual,1702,,,,0.12,0.51,CCS
#470539000000,470539,NY370 from NY 104 to CR 163 RIDGE RD,Wayne,,0,0.74,Rural:Principal Arterial - Other,43.22569,-76.73602,2024,Actual,1120,,144,120,0.11,0.52,Short Term
#471200000000,471200,CLARK RD from BUDD RD to NY 88,Wayne,CLARK RD,0.35,0.94,Rural:Major Collector,43.015117,-77.101417,2024,Actual,329,,,,0.11,0.62,Short Term
#471201000000,471201,STEBBINS RD from STUART RD to TELLIER RD,Wayne,STEBBINS RD,0.33,0.9,Rural:Major Collector,43.06081,-77.12295,2024,Estimated,2395,,,,0.09,0.5,Short Term
#471202000000,471202,STUART AVE from STEBBINS RD to NEWARK V/L,Wayne,STUART AVE,0,0.69,Rural:Major Collector,43.053351,-77.119375,2024,Actual,132,,,,0.14,0.56,Short Term
#471203000000,471203,EDDY RD from GANANDA PKWY to NY 350,Wayne,EDDY RD,0.4,1.42,Urban:Major Collector,43.11625,-77.30199,2024,Estimated,560,,,,0.1,0.55,Short Term
#471204000000,471204,471204 (retired),Wayne,,,,,0,0,2024,,,,,,,,Short Term
#471205000000,471205,STAFFORD RD from MANCHESTER T/L to PALMYRA V/L,Wayne,STAFFORD RD,0,1.14,Urban:Major Collector,43.048775,-77.241555,2024,Estimated,915,,,,0.1,0.54,Short Term
#471206000000,471206,OLD RIDGE RD from SODUS V/L to BUERMAN RD,Wayne,OLD RIDGE RD,0,0.75,Rural:Local,43.233076,-77.049505,2024,Estimated,98,,,,0.12,0.67,Short Term
#471207000000,471207,LAYTON ST from WATER ST to OLD V/L - BEG CR235,Wayne,LAYTON ST,0,1.1,Urban:Major Collector,43.07492,-77.006613,2024,Estimated,930,,,,0.1,0.71,Short Term
#471208000000,471208,WATER ST from LAYTON ST to GENEVA ST,Wayne,WATER ST,0.66,1.11,Urban:Major Collector,43.06305,-76.99643,2024,Estimated,2698,,119,5,0.11,0.54,Short Term
#471210000000,471210,E PEARL ST from N MAIN ST to MURRAY ST,Wayne,E PEARL ST,0,0.12,Urban:Minor Arterial,43.060962,-77.094376,2024,Actual,1317,,34,4,0.11,0.6,Short Term
#471211000000,471211,EDGETT ST from W MILLER ST to W UNION ST,Wayne,EDGETT ST,0.31,0.39,Urban:Minor Arterial,43.045927,-77.108456,2024,Actual,1044,,,,0.1,0.52,Short Term
#471212000000,471212,PEIRSON AVE from WOOD LA to W MILLER ST,Wayne,PEIRSON AVE,0,0.75,Urban:Minor Arterial,43.038908,-77.106629,2024,Actual,2091,,48,1,0.1,0.64,Short Term
#471213000000,471213,PEIRSON AVE from PARDY SMITH R to WOOD LA,Wayne,PEIRSON AVE,0.61,0.9,Urban:Major Collector,43.033881,-77.106279,2024,Actual,2458,,,,0.12,0.54,Short Term
#471214000000,471214,STUART AVE from OSBORN ST to MAIN ST N,Wayne,STUART AVE,0.79,1.08,Urban:Major Collector,43.051402,-77.097796,2024,Actual,586,,,,0.12,0.57,Short Term
#471215000000,471215,VIENNA ST from E MAPLE AVE to E UNION ST,Wayne,VIENNA ST,0.58,0.95,Urban:Minor Arterial,43.04168,-77.07999,2024,Actual,3680,,139,3,0.1,0.55,Short Term
#471217000000,471217,CHURCH ST from E MAIN ST to PALMYRA V/L,Wayne,CHURCH ST,0,0.18,Urban:Major Collector,43.064956,-77.23347,2024,Estimated,2932,,143,74,0.11,0.56,Short Term
#471218000000,471218,FOSTER ST WEST from STAFFORD ST to VILLAGE LINE,Wayne,FOSTER ST WEST,0.11,0.97,Urban:Major Collector,43.05666,-77.2366,2024,Estimated,2543,,,,0.09,0.59,Short Term
#471219000000,471219,STAFFORD ST from PALMYRA V/L to W MAIN ST,Wayne,STAFFORD ST,1.14,1.64,Urban:Major Collector,43.062078,-77.24175,2024,Estimated,613,,,,0.13,0.51,Short Term
#471220000000,471220,CANADA ST from NY 104A to RED CREEK V/L,Wayne,CANADA ST,0,0.54,Rural:Major Collector,43.246648,-76.719334,2024,Actual,437,,,,0.13,0.64,Short Term
#471221000000,471221,MAIN ST from STATE ST to CARLTON ST,Wayne,MAIN ST,0.25,0.64,Rural:Major Collector,43.236113,-77.064035,2024,Estimated,4455,,,,0.09,0.56,Short Term
#471222000000,471222,MAPLE AVE from SPRING ST to NY 104,Wayne,MAPLE AVE,0.41,0.5,Rural:Major Collector,43.24232,-77.06207,2024,Estimated,1378,,,,0.09,0.53,Short Term
#471223000000,471223,AUBURN ST from OSWEGO ST to WOLCOTT V/L,Wayne,AUBURN ST,0,0.88,Rural:Major Collector,43.218039,-76.805613,2024,Actual,965,,,,0.11,0.55,Short Term
#471224000000,471224,E MAIN ST from MAIN ST to MILL ST,Wayne,E MAIN ST,0,0.09,Rural:Major Collector,43.22049,-76.81438,2024,Actual,3091,,,,0.1,0.52,Short Term
#471225000000,471225,W MAIN ST from NORTHUP AVE to E MAIN ST,Wayne,W MAIN ST,0,0.06,Rural:Major Collector,43.220857,-76.815685,2024,Actual,3083,,,,0.1,0.52,Short Term
#471226000000,471226,MILL ST from E MAIN ST to E PORT BAY RD,Wayne,MILL ST,0,0.25,Rural:Major Collector,43.22146,-76.8114,2024,Actual,3254,,,,0.11,0.52,Short Term
#471227000000,471227,LAKE RD from SODUS POINT V/L to NY 14,Wayne,LAKE RD,0,0.98,Rural:Major Collector,43.270063,-76.994718,2024,Actual,876,,,,0.1,0.57,Short Term
#471228000000,471228,E FOSTER ST from PALMYRA V/L to JOHNSON RD,Wayne,E FOSTER ST,0,0.12,Urban:Major Collector,43.05531,-77.22559,2024,Actual,275,,,,0.13,0.5,Short Term
#471229000000,471229,CR344 LYONS MARENGO from SCHWAB RD to CR 346,Wayne,LYONS MARENGO,2,4.47,Rural:Minor Collector,43.02182,-76.93604,2024,Actual,518,,35,5,0.12,0.5,Short Term
#472000000000,472000,E MAPLE AVE from S MAIN ST to VIENNA ST,Wayne,E MAPLE AVE,0,0.81,Urban:Minor Arterial,43.03956,-77.08968,2024,Estimated,2554,,,,0.1,0.54,Short Term
#472001000000,472001,E MILLER ST from S MAIN ST to UNION ST E,Wayne,E MILLER ST,0,0.49,Urban:Major Collector,43.04596,-77.08682,2024,Estimated,1462,,54,5,0.11,0.52,Short Term
#472002000000,472002,EAST AVE from E MAPLE AVE to E MILLER ST,Wayne,EAST AVE,0.32,0.76,Urban:Major Collector,43.04185,-77.09233,2024,Estimated,1985,,,,0.1,0.51,Short Term
#472003000000,472003,CR205A GANANDA PKWY from SR 441 to MACEDON T/L,Wayne,GANANDA PKWY,0,2.23,Urban:Major Collector,43.12689,-77.34794,2024,Estimated,5443,,,,0.11,0.65,Short Term
#472004000000,472004,HOFFMAN ST from E MAPLE ST to E MILLER ST,Wayne,HOFFMAN ST,0,0.45,Urban:Major Collector,43.041,-77.08729,2024,Estimated,472,,,,0.1,0.62,Short Term
#472005000000,472005,CR221 HYDESVILLE RD from LYON RD to SAND HILL RD,Wayne,HYDESVILLE RD,0,2.04,Rural:Major Collector,43.08293,-77.12746,2024,Estimated,2171,,,,0.1,0.63,Short Term
#472006000000,472006,CR254 LAKE BLUFF RD from NY 104 to RIDGE RD,Wayne,LAKE BLUFF RD,0,1.22,Rural:Major Collector,43.20965,-76.90467,2024,Estimated,1393,,,,0.1,0.58,Short Term
#472007000000,472007,COUNTY LINE RD from WEBSTER T/L to WHITNEY RD,Wayne,COUNTY LINE RD,3.64,4.01,Urban:Local,43.199184,-77.375058,2024,Estimated,772,,,,0.11,0.6,Short Term
#472008000000,472008,MURRAY ST from MCDERMOTT ST to E PEARL ST,Wayne,MURRAY ST,0.67,0.98,Urban:Minor Arterial,43.05823,-77.09143,2024,Estimated,1987,,,,0.11,0.56,Short Term
#472009000000,472009,CR220 NEWARK MARION from PALMYRA/MARION TL to MAIN ST,Wayne,NEWARK MARION,2.71,3.87,Rural:Major Collector,43.12718,-77.1811,2024,Actual,1827,,64,15,0.12,0.69,Short Term
#472010000000,472010,OSWEGO ST from E PORT BAY to CORP EAST,Wayne,OSWEGO ST,0,0.42,Rural:Major Collector,43.22271,-76.80395,2024,Estimated,1478,,105,31,0.11,0.53,Short Term
#472011000000,472011,PARDY SMITH RD from NEWARK V/L to PEIRSON AVE,Wayne,PARDY SMITH RD,0,0.28,Rural:Local,43.030257,-77.10784,2024,Estimated,1115,,,,0.11,0.61,Short Term
#472012000000,472012,PEIRSON AVE from CLARK RD to NEWARK V/L,Wayne,PEIRSON AVE,0,0.45,Urban:Major Collector,43.02568,-77.10585,2024,Estimated,1440,,,,0.08,0.53,Short Term
#472013000000,472013,CR143 RIDGE RD from BOYD  RD to SHAKER TRACT RD,Wayne,RIDGE RD,2.88,5.95,Rural:Major Collector,43.21781,-77.00106,2024,Estimated,3399,,,,0.08,0.56,Short Term
#472014000000,472014,STUART AVE from VILLAGE LINE to OSBORN ST,Wayne,STUART AVE,0,0.79,Urban:Major Collector,43.05135,-77.10354,2024,Actual,485,,,,0.11,0.53,Short Term
#472015000000,472015,VAN BUREN ST from EAST AVE to CLINTON ST N,Wayne,VAN BUREN ST,0.14,0.59,Urban:Minor Arterial,43.04754,-77.08543,2024,Estimated,4634,,,,0.12,0.6,Short Term
#472016000000,472016,VIENNA ST from VILLAGE LINE to E MAPLE AVE,Wayne,VIENNA ST,0,0.58,Urban:Major Collector,43.03579,-77.07993,2024,Estimated,3336,,,,0.09,0.54,Short Term
#472018000000,472018,W MAPLE AVE from PEIRSON AVE to MAIN ST S,Wayne,W MAPLE AVE,0,0.54,Urban:Minor Arterial,43.03964,-77.09935,2024,Actual,3701,,180,0,0.09,0.55,Short Term
#472019000000,472019,W MILLER ST from EDGETT ST to NY 88,Wayne,W MILLER ST,0.19,0.86,Urban:Major Collector,43.04549,-77.10768,2024,Estimated,6058,,128,1,0.09,0.52,Short Term
#472020000000,472020,W PEARL ST from VILLAGE LINE to MAIN ST N,Wayne,W PEARL ST,0,0.46,Urban:Major Collector,43.06175,-77.09804,2024,Estimated,3002,,,,0.08,0.67,Short Term
#472021000000,472021,CR207 WALWORTH MARION from WALWORTH RD to SR 21,Wayne,WALWORTH MARION,0,3.98,Rural:Major Collector,43.14581,-77.2023,2024,Actual,4530,,210,44,0.11,0.55,Short Term
#472023000000,472023,CR374 WILEY RD from ARMITAGE RD to OLMSTEAD RD,Wayne,WILEY RD,0,1.54,Rural:Major Collector,43.03574,-76.77234,2024,Estimated,628,,,,0.1,0.72,Short Term
#472200000000,472200,AIKENS RD from COTTEN RD to BUTLER T/L,Wayne,AIKENS RD,0,0.98,Rural:Local,43.117882,-76.751867,2024,Estimated,84,,,,0.09,0.63,Short Term
#472201000000,472201,COUNTRYMAN RD from AUBURN ST to WOLCOTT V/L,Wayne,COUNTRYMAN RD,0,0.15,Rural:Local,43.215369,-76.802794,2024,Estimated,251,,,,0.09,0.54,Short Term
#472202000000,472202,CREAM RIDGE RD from BILLS RD to ATLANTIC AVE,Wayne,CREAM RIDGE RD,0,1.11,Urban:Local,43.15149,-77.356303,2024,Actual,162,,,,0.15,0.6,Short Term
#472203000000,472203,DRABLE RD from CARNCROSS RD to COTTEN RD,Wayne,DRABLE RD,0,1.77,Rural:Local,43.114453,-76.738271,2024,Estimated,40,,,,0.13,0.5,Short Term
#472204000000,472204,KAKAT RD from BROADWAY RD to BLIND SODUS BAY RD,Wayne,KAKAT RD,0,2.82,Rural:Local,43.308936,-76.736493,2024,Estimated,149,,,,0.11,0.58,Short Term
#472205000000,472205,KYLE RD from CHAPMAN CORNERS RD to CHURCH ST,Wayne,KYLE RD,0,1.36,Rural:Minor Collector,43.280862,-76.758362,2024,Actual,43,,,,0.16,0.57,Short Term
#472206000000,472206,CR309 MAGOG from CANANDAIGUA RD to ALDERMAN RD,Wayne,MAGOG,0,1.82,Rural:Local,43.039733,-77.297089,2024,Estimated,1074,,,,0.1,0.61,Short Term
#472207000000,472207,MILDAHN RD from COUNTY LINE to GANANDA PKWY,Wayne,MILDAHN RD,0,0.88,Urban:Local,43.128218,-77.362383,2024,Estimated,708,,,,0.1,0.7,Short Term
#472208000000,472208,RASBECK RD from BROWN RD to BROADWAY RD,Wayne,RASBECK RD,0,1.2,Rural:Local,43.29304,-76.799795,2024,Estimated,58,,,,0.11,0.57,Short Term
#472209000000,472209,CR271 S BUTLER RD from CLYDE HUNTS RD to SAVANNAH TL,Wayne,S BUTLER RD,0,1.07,Rural:Minor Collector,43.126664,-76.809756,2024,Actual,529,,,,0.12,0.62,Short Term
#472210000000,472210,CR275 BUTLER CONQUE from BUTLER TL to CAYUGA CL,Wayne,BUTLER CONQUE,2.24,3.25,Rural:Minor Collector,43.128365,-76.711499,2024,Actual,312,,,,0.11,0.5,Short Term
#472211000000,472211,WALWORTH ONTARI from WALWORTH-MARION RD to ONTARIO T L,Wayne,WALWORTH ONTARI,0,4.45,Rural:Local,43.19355,-77.27407,2024,Estimated,1910,,,,0.1,0.55,Short Term
#472212000000,472212,CR318 VIENNA RD from ONTARIO CL to NY 31,Wayne,VIENNA RD,0,1.88,Rural:Local,43.044887,-77.188601,2024,Estimated,1205,,,,0.1,0.6,Short Term
#472213000000,472213,VAN BUREN ST from MAIN ST N to EAST AVE,Wayne,VAN BUREN ST,0,0.14,Urban:Minor Arterial,43.04776,-77.09459,2024,Estimated,589,,,,0.12,1,Short Term
#473000000000,473000,NY89 at NY 104 from NY104 EB (OFF) to NY89 (ON),Wayne,NY89 AT NY 104,0,0.43,Rural:Principal Arterial - Other,43.20904,-76.80571,2024,Estimated,513,,,,0.09,1,Short Term
#473001000000,473001,NY89 at NY 104 from NY89 (OFF) to NY104 WB (ON),Wayne,NY89 AT NY 104,0,0.42,Rural:Principal Arterial - Other,43.21036,-76.80276,2024,Estimated,530,,,,0.08,1,Short Term
#475000000000,475000,BAYBERRY LA from DEWBERRY LA to HEATHERBROOK DR,Wayne,BAYBERRY LA,0,0.18,Urban:Local,43.12797,-77.34805,2024,Actual,91,,,,0.15,0.5,Short Term
#475001000000,475001,BASSETT RD from WAGER RD to DEAD END,Wayne,BASSETT RD,0,0.85,Rural:Local,43.20611,-76.78053,2024,Estimated,23,,,,0.43,0.5,Short Term
#475002000000,475002,EROTUS AVE from MILL ST to UNION ST,Wayne,EROTUS AVE,0,0.11,Rural:Local,43.14043,-77.18868,2024,Estimated,45,,,,0.2,1,Short Term
#475003000000,475003,JAGGER RD from PALMYRA T/L to SMITH RD,Wayne,JAGGER RD,0,0.39,Rural:Local,43.12935,-77.17382,2024,Estimated,191,,,,0.19,0.8,Short Term
#475004000000,475004,PARKER RD SPUR from PARKER RD to DEAD END,Wayne,PARKER RD SPUR,0,0.08,Rural:Local,43.127154,-77.220789,2024,Estimated,14,,,,0.29,0.5,Short Term
#475005000000,475005,STEEL POINT RD from MARION E WILLIAMS RD to SODUS T/L,Wayne,STEEL POINT RD,0,1.45,Rural:Local,43.16155,-77.15183,2024,Estimated,184,,,,0.17,0.68,Short Term
#475006000000,475006,VAN CRUYNINGHAM from BALL RD to WILLIAMSON T/L,Wayne,VAN CRUYNINGHAM,0,0.75,Rural:Local,43.19013,-77.20468,2024,Estimated,49,,,,0.23,0.64,Short Term
#475007000000,475007,WARNER RD from EDDY RIDGE RD to NY 21,Wayne,WARNER RD,0,1.25,Rural:Local,43.1734,-77.19141,2024,Estimated,461,,,,0.15,0.67,Short Term
#475008000000,475008,BOSTON RD from COUNTY LINE RD to LAKESIDE RD,Wayne,BOSTON RD,0,1.89,Urban:Local,43.25581,-77.33992,2024,Actual,383,,,,0.14,0.56,Short Term
#475009000000,475009,BEAM HILL RD from OWLS NEST RD to SODUS T/L,Wayne,BEAM HILL RD,0,0.29,Rural:Local,43.18626,-77.14048,2024,Estimated,140,,,,0.12,0.5,Short Term
#475010000000,475010,LEROY RD from MAPLE AVE to PARKER RD,Wayne,LEROY RD,0,1.25,Rural:Local,43.1136,-77.23117,2024,Estimated,110,,,,0.23,0.52,Short Term
#475011000000,475011,GRIST MILL DR from NY 14 to DUNN RD,Wayne,GRIST MILL DR,0,0.34,Urban:Local,43.04797,-76.99329,2024,Actual,160,,,,0.13,0.9,Short Term
#475012000000,475012,EVERGREEN CIR from WATERFORD RD to WATERFORD RD,Wayne,EVERGREEN CIR,0,0.66,Urban:Local,43.12756,-77.29384,2024,Actual,264,,,,0.12,0.58,Short Term
#475013000000,475013,SNOWBERRY CRES from SWEETBRIER LN to SWEETBRIER LN,Wayne,SNOWBERRY CRES,0,0.03,Urban:Local,43.12847,-77.30342,2024,Actual,15,,,,0.2,1,Short Term
#475014000000,475014,CAROLINE ST from REESE ST to HILL ST,Wayne,CAROLINE ST,0.43,0.57,Rural:Local,43.08735,-76.87612,2024,Estimated,76,,,,0.17,0.54,Short Term
#475015000000,475015,ELM STREET from FULTON ST to DUNCAN ST,Wayne,ELM STREET,0.62,0.78,Rural:Local,43.09297,-76.87607,2024,Estimated,165,,,,0.17,0.59,Short Term
#475016000000,475016,FREDERICK ST from LOCK ST to ELM ST,Wayne,FREDERICK ST,0.09,0.17,Rural:Local,43.08863,-76.87156,2024,Estimated,151,,,,0.16,0.54,Short Term
#475017000000,475017,GENEVA ST from WATERLOO ST to WATER ST,Wayne,GENEVA ST,0.08,0.23,Rural:Minor Collector,43.08056,-76.87538,2024,Actual,733,,56,18,0.1,0.57,Short Term
#475018000000,475018,LOCK ST from DEZENG ST to CAROLINE ST,Wayne,LOCK ST,0.37,0.46,Rural:Local,43.08665,-76.87179,2024,Estimated,329,,,,0.13,0.54,Short Term
#475019000000,475019,NEW ST from BURRELL ST to MEADOW ST,Wayne,NEW ST,0,0.1,Rural:Local,43.0764,-76.86613,2024,Estimated,60,,,,0.17,0.6,Short Term
#475020000000,475020,NORTH ST from E DEZENG ST to DEAD END,Wayne,NORTH ST,0,0.09,Rural:Local,43.08509,-76.86316,2024,Estimated,35,,,,0.2,0.71,Short Term
#475021000000,475021,475021 (retired),Wayne,,,,,0,0,2024,,,,,,,,Short Term
#475022000000,475022,ELMER RD from FOOTE RD to DEAD END,Wayne,ELMER RD,0,0.23,Rural:Local,43.06249,-76.93657,2024,Estimated,20,,,,0.35,0.57,Short Term
#475023000000,475023,DEIGEL RD from DEAD END to SPRING GREEN RD,Wayne,DEIGEL RD,0,0.24,Rural:Local,43.21704,-76.76569,2024,Estimated,22,,,,0.15,0.5,Short Term
#475024000000,475024,LEGAS RD from WESTBURY RD to NY 370,Wayne,LEGAS RD,0,0.53,Rural:Local,43.20251,-76.71356,2024,Estimated,67,,,,0.21,0.57,Short Term
#475026000000,475026,REED RD from NY 89 to NY 89,Wayne,REED RD,0,0.78,Rural:Local,43.14522,-76.772,2024,Estimated,10,,,,0.3,0.67,Short Term
#475027000000,475027,SALTER COLVIN R from ROSE T/L to WHISKEY HILL RD,Wayne,SALTER COLVIN R,0,1.1,Rural:Minor Collector,43.19201,-76.81831,2024,Actual,398,,,,0.16,0.81,Short Term
#475028000000,475028,TAYLOR RD from SAVANNAH T/L to S BUTLER CONQEST RD,Wayne,TAYLOR RD,0,0.1,Rural:Local,43.13105,-76.73459,2024,Estimated,69,,,,0.18,0.67,Short Term
#475029000000,475029,WAGER RD from WOLCOTT SPRING LAKE RD to WOLCOTT T/L,Wayne,WAGER RD,0,1.37,Rural:Local,43.20926,-76.7843,2024,Estimated,59,,,,0.19,0.64,Short Term
#475030000000,475030,WHISKEY HILL RD from S BUTLER RD to LASHER RD,Wayne,WHISKEY HILL RD,0,3.51,Rural:Local,43.15149,-76.80598,2024,Estimated,160,,,,0.13,0.52,Short Term
#475031000000,475031,DORMEDY HILL RD from WITHERDEN RD to EAST WILLIAMSON RD,Wayne,DORMEDY HILL RD,0,0.78,Rural:Local,43.16153,-77.17369,2024,Estimated,222,,,,0.18,0.54,Short Term
#475032000000,475032,SHEPARD RD from CLYDE HUNTS CRNS to ROSE T/L,Wayne,SHEPARD RD,0,1.62,Rural:Local,43.107505,-76.839617,2024,,,,,,0.09,0.54,Short Term
#475033000000,475033,DAVIS PARKWAY from DAVIS PKWY to E DEZENG ST,Wayne,DAVIS PARKWAY,0.44,0.54,Rural:Local,43.08412,-76.86063,2024,Estimated,374,,,,0.15,0.82,Short Term
#475034000000,475034,CR250 LAKES COR-ROSE from OLD RT 31 to NY 31,Wayne,LAKES COR-ROSE,0,0.08,Rural:Local,43.08985,-76.89779,2024,Estimated,184,,,,0.11,0.54,Short Term
#475035000000,475035,LASHER RD from SENECA C/L to LYONS MARENGO,Wayne,LASHER RD,0,0.56,Rural:Local,43.01825,-76.93109,2024,Estimated,108,,,,0.16,0.65,Short Term
#475036000000,475036,LIVINGSTON RD from CLYDE HUNS CORNERS RD to DEAD END,Wayne,LIVINGSTON RD,0,0.37,Rural:Local,43.11251,-76.82668,2024,Estimated,4,,,,0.5,0.5,Short Term
#475037000000,475037,SMITH RD from NY 414 to TURNPIKE RD,Wayne,SMITH RD,0,0.59,Rural:Local,43.02306,-76.85545,2024,Estimated,152,,,,0.09,0.5,Short Term
#475038000000,475038,EAST BAY RD from LUMMISVILLE RD to SLAGHT RD,Wayne,EAST BAY RD,0,1.98,Rural:Minor Collector,43.25967,-76.90779,2024,Actual,262,,,,0.12,0.69,Short Term
